word_POS	concreteness
режиссура_NOUN	0.547780049
измерять_VERB	0.547791099
обмывать_VERB	0.547856563
смуглянка_NOUN	0.548148178
горбушка_NOUN	0.548526443
минный_ADJ	0.548599767
изображать_VERB	0.549264059
утапливать_VERB	0.549386279
многофигурный_ADJ	0.549463465
седан_NOUN	0.549633275
прохожий_NOUN	0.549691548
инсулиновый_ADJ	0.549839293
солнышко_NOUN	0.550042678
снаружи_ADV	0.550318474
телеграмма_NOUN	0.550374376
гиллеспать_VERB	0.550387549
осьмушка_NOUN	0.550677383
газон_NOUN	0.550951972
штамп_NOUN	0.550979514
возить_VERB	0.551162608
кубок_NOUN	0.551793395
котеночек_NOUN	0.552156237
резкость_NOUN	0.552241976
грязный_ADJ	0.552320351
изнашиваться_VERB	0.552469409
валентино_NOUN	0.552801037
телевизионщик_NOUN	0.553231697
высокотемпературный_ADJ	0.553270039
художница_NOUN	0.553531207
автоинформатор_NOUN	0.55369758
файлообменник_NOUN	0.553835046
фриц_NOUN	0.553931861
исполосовывать_VERB	0.553998906
махина_NOUN	0.554155621
чудиться_VERB	0.554188069
трястись_VERB	0.554463702
рукопашный_ADJ	0.554579258
кетонать_VERB	0.554639164
удобрять_VERB	0.55478138
гриша_NOUN	0.554816031
ваз_NOUN	0.555403205
катюша_NOUN	0.555670572
стон_NOUN	0.55627869
импровизировать_VERB	0.556325055
одинарный_ADJ	0.556557315
закатывать_VERB	0.556673538
хрен_NOUN	0.556795225
закваска_NOUN	0.556836755
пацанка_NOUN	0.557238021
эмульсия_NOUN	0.557583753
телочка_NOUN	0.558511844
реланиум_NOUN	0.558716387
негодяй_NOUN	0.559103231
парашютный_ADJ	0.559210978
рыться_VERB	0.559708
шурф_NOUN	0.559730302
дым_NOUN	0.560118436
мазут_NOUN	0.560216896
грузиться_VERB	0.56040184
мерно_ADV	0.560625349
глинобитный_ADJ	0.56067757
фред_NOUN	0.560723585
золотиться_VERB	0.560739451
потроха_NOUN	0.561081133
еда_NOUN	0.561300545
волшебница_NOUN	0.561488998
мешочный_ADJ	0.561509999
леша_NOUN	0.561584666
венчать_VERB	0.561726811
мышца_NOUN	0.562245303
драться_VERB	0.562472735
монстр_NOUN	0.562621365
сушка_NOUN	0.562700088
смешливый_ADJ	0.562898431
деревенский_ADJ	0.562918982
володя_NOUN	0.563134323
горка_NOUN	0.563274103
фильтровать_VERB	0.563494927
плясун_NOUN	0.563584305
световой_ADJ	0.56362559
шутер_NOUN	0.563737753
модно_ADV	0.564557051
кряхтение_NOUN	0.565020963
навешивать_VERB	0.565290574
яга_NOUN	0.566093409
бодяжить_VERB	0.566431251
спохватываться_VERB	0.566864589
морепродукт_NOUN	0.567263105
логин_NOUN	0.567277548
стрежень_NOUN	0.567632341
зек_NOUN	0.567861937
купе_NOUN	0.569457194
дистиллят_NOUN	0.569460575
слоновый_ADJ	0.569528651
инквизитор_NOUN	0.569591625
двуглавый_ADJ	0.569755873
картофельный_ADJ	0.569843123
раздавливать_VERB	0.56989982
настенька_NOUN	0.569902913
котэ_NOUN	0.570173231
приподымать_VERB	0.570229075
висеть_VERB	0.570414772
козлы_NOUN	0.570699389
сноубордист_NOUN	0.572117561
катодный_ADJ	0.572427905
нехотя_ADV	0.572654354
спелый_ADJ	0.57281769
графический_ADJ	0.573414783
тонировать_VERB	0.57379457
дрожать_VERB	0.573834798
перепонка_NOUN	0.573853234
пощечина_NOUN	0.574120443
кабан_NOUN	0.574248852
напарник_NOUN	0.574421901
оснащаться_VERB	0.574582526
компактный_ADJ	0.574663684
бесцветный_ADJ	0.575370378
крепко_ADV	0.575468462
лихо_ADV	0.576707313
холка_NOUN	0.576961656
задвигаться_VERB	0.577605994
прискакивать_VERB	0.57787357
малогабаритный_ADJ	0.578049391
духи_NOUN	0.578337359
сабж_NOUN	0.578464201
дроссельмейер_NOUN	0.578809673
трава_NOUN	0.578839723
обрубать_VERB	0.578888234
хрусткий_ADJ	0.57934742
муженек_NOUN	0.579499789
кентавр_NOUN	0.57953934
пятно_NOUN	0.57964306
ранка_NOUN	0.579652588
макаров_NOUN	0.579734811
моноцикл_NOUN	0.579745504
плоскость_NOUN	0.580219788
опора_NOUN	0.580506297
соловей_NOUN	0.580627393
брить_VERB	0.580770067
пересылать_VERB	0.580819426
впрыскивание_NOUN	0.581031847
буксир_NOUN	0.58107061
красить_VERB	0.581124704
устрица_NOUN	0.581770668
пыльный_ADJ	0.581784821
поцарапать_VERB	0.582401478
бар_NOUN	0.582551931
заливка_NOUN	0.582724975
метнуться_VERB	0.583277803
скользящий_ADJ	0.583704614
отделка_NOUN	0.58385303
ощупь_NOUN	0.583933313
вермахт_NOUN	0.58438404
бородавка_NOUN	0.584485225
дотрагиваться_VERB	0.584705489
пиротехника_NOUN	0.585252948
танцор_NOUN	0.585303554
жевать_VERB	0.585305262
опускание_NOUN	0.58546836
габаритный_ADJ	0.585618658
мартышка_NOUN	0.586330234
звуковой_ADJ	0.586427579
марго_NOUN	0.586435581
плац_NOUN	0.586681542
подогревать_VERB	0.586930848
факир_NOUN	0.587007263
обливаться_VERB	0.587294025
хрустеть_VERB	0.58777499
стерилизовать_VERB	0.587856188
новорожденный_ADJ	0.587926758
скважина_NOUN	0.587940236
электростатический_ADJ	0.588009102
видеоинсталляция_NOUN	0.588246096
перегрев_NOUN	0.588314573
руна_NOUN	0.588347523
обезжиренный_ADJ	0.58847469
вверх_ADV	0.5885206
нежный_ADJ	0.589148505
фейерверк_NOUN	0.589428456
кордовый_ADJ	0.589785751
силовик_NOUN	0.589815197
блеск_NOUN	0.589994915
герцог_NOUN	0.590211139
стричь_VERB	0.590448007
аристократ_NOUN	0.591204434
эшафот_NOUN	0.591641558
бомбовоз_NOUN	0.591739187
нагревание_NOUN	0.591823251
смесь_NOUN	0.592116419
выдавливать_VERB	0.592481283
смешивание_NOUN	0.592947731
троллинг_NOUN	0.592985405
изрезать_VERB	0.593489447
иллюстрация_NOUN	0.594282209
подбивать_VERB	0.594891486
царапинка_NOUN	0.595282686
шиповник_NOUN	0.595377995
стела_NOUN	0.595494472
подлесок_NOUN	0.596095641
крокодил_NOUN	0.596337948
подтянутый_ADJ	0.596640532
чудовище_NOUN	0.596733975
чугун_NOUN	0.596812395
билайн_NOUN	0.596831873
желтый_ADJ	0.596834337
дивизия_NOUN	0.597483466
актерский_ADJ	0.597598921
нежирный_ADJ	0.597619638
ослик_NOUN	0.597792635
опоминаться_VERB	0.598713494
танцующий_ADJ	0.598795466
кукурузный_ADJ	0.598950864
продувать_VERB	0.599043804
софи_NOUN	0.599204101
растяжка_NOUN	0.599276629
целомудренный_ADJ	0.600132338
тень_NOUN	0.600252764
соскакивать_VERB	0.600643109
стряпня_NOUN	0.600694882
крестьянин_NOUN	0.600814963
металлоконструкция_NOUN	0.601010138
апельсиновый_ADJ	0.601021903
егерь_NOUN	0.601058283
пропитка_NOUN	0.601177406
герольд_NOUN	0.601247485
азиатка_NOUN	0.60141842
хлопать_VERB	0.602068755
бык_NOUN	0.602179036
часовня_NOUN	0.602271859
дождик_NOUN	0.602522035
подпрыгивать_VERB	0.602697574
мужской_ADJ	0.603862796
микшировать_VERB	0.604024455
яловый_ADJ	0.604038942
бетонный_ADJ	0.604132257
гад_NOUN	0.604469429
хрустнуть_VERB	0.604675069
полноразмерный_ADJ	0.604827479
яранга_NOUN	0.605282172
обшивать_VERB	0.60529049
скриншот_NOUN	0.605572539
вобщий_ADJ	0.605605709
ваня_NOUN	0.60580065
приятель_NOUN	0.60600448
высокохудожественный_ADJ	0.606107329
наверх_ADV	0.606725897
печатный_ADJ	0.606775786
мостовая_NOUN	0.606827093
паровоз_NOUN	0.607361583
ядрышко_NOUN	0.607878032
настолочь_VERB	0.607935461
принц_NOUN	0.608023259
батальон_NOUN	0.608368362
бармен_NOUN	0.608508469
вратарь_NOUN	0.608719893
вооружаться_VERB	0.608837996
засада_NOUN	0.609758663
бмв_NOUN	0.609787848
генерал_NOUN	0.609929425
турку_NOUN	0.610071418
раненый_NOUN	0.610167177
сливать_VERB	0.610351208
белоснежка_NOUN	0.611499181
ребро_NOUN	0.611555174
поутру_ADV	0.611852082
призывно_ADV	0.612007558
звонкий_ADJ	0.612262303
полк_NOUN	0.612362867
распускаться_VERB	0.612493303
коровяк_NOUN	0.612592103
спринцевание_NOUN	0.612816253
резаться_VERB	0.612833937
выделывать_VERB	0.61288899
чертеж_NOUN	0.613140123
палить_VERB	0.613156379
сердито_ADV	0.613209332
молль_NOUN	0.613494783
жженый_ADJ	0.613582413
прокол_NOUN	0.613652069
горло_NOUN	0.613853882
ведьмак_NOUN	0.613978646
спать_VERB	0.6141246
ленточный_ADJ	0.614714423
мусульманка_NOUN	0.614813877
рот_NOUN	0.614955222
килограмм_NOUN	0.615035331
графиня_NOUN	0.615406771
лото_NOUN	0.616325566
пробежка_NOUN	0.616585989
карп_NOUN	0.617037837
валька_NOUN	0.618268183
выделка_NOUN	0.618280615
мелочь_NOUN	0.618366682
баскетбол_NOUN	0.618833444
обнаженный_ADJ	0.619005416
линкор_NOUN	0.619070895
пвх_NOUN	0.619894292
пень_NOUN	0.620119673
овал_NOUN	0.620577929
съемка_NOUN	0.620581208
укрывать_VERB	0.620984221
ролтон_NOUN	0.621315228
бабушка_NOUN	0.621349856
мозаичный_ADJ	0.621643733
прохаживаться_VERB	0.621969695
грохот_NOUN	0.622071932
клев_NOUN	0.622151376
тюнинговать_VERB	0.6222622
звездочка_NOUN	0.622802883
неловко_ADV	0.623531633
грохотать_VERB	0.623748512
богатырь_NOUN	0.624403295
ионообменный_ADJ	0.624682832
соевый_ADJ	0.624979559
металл_NOUN	0.625573293
спрыгивать_VERB	0.625615371
сладенький_ADJ	0.626135902
тристан_NOUN	0.62624594
катать_VERB	0.626376229
спецоборудование_NOUN	0.626545548
баралгин_NOUN	0.626891203
клеиться_VERB	0.626953712
костюмер_NOUN	0.627019811
сменный_ADJ	0.627226917
рыбина_NOUN	0.627575365
жалобно_ADV	0.628011027
бледный_ADJ	0.628216631
амуров_NOUN	0.628797338
дохлый_ADJ	0.629435464
мальчишеский_ADJ	0.629452481
лоб_NOUN	0.629758522
эвкалипт_NOUN	0.629770121
ретранслятор_NOUN	0.629805804
танцовщица_NOUN	0.629963436
повелеть_VERB	0.630143339
нежно_ADV	0.630421483
неподвижно_ADV	0.630753731
петух_NOUN	0.631028674
померить_VERB	0.631076404
маскарад_NOUN	0.631125527
дирижабль_NOUN	0.631305701
отсоединение_NOUN	0.631347457
вздыбиться_VERB	0.631555797
изранить_VERB	0.631650581
свекла_NOUN	0.631671687
шептать_VERB	0.632228389
засыпать_VERB	0.632264826
демка_NOUN	0.632306272
деликатес_NOUN	0.632769013
дед_NOUN	0.632973669
коллектор_NOUN	0.633570179
опера_NOUN	0.633583396
добродушно_ADV	0.633670182
слоган_NOUN	0.633767349
полковник_NOUN	0.633907212
государь_NOUN	0.634038401
постучать_VERB	0.634066513
свист_NOUN	0.63418532
коля_NOUN	0.63430154
дробь_NOUN	0.634658985
оправлять_VERB	0.634833092
шрам_NOUN	0.634867277
черепашка_NOUN	0.635010665
мудак_NOUN	0.635033291
застолье_NOUN	0.635617266
апгрейд_NOUN	0.635792321
клубника_NOUN	0.635838778
выворачивать_VERB	0.636104222
дедушкин_ADJ	0.636619335
картер_NOUN	0.636652907
клацать_VERB	0.63671837
губа_NOUN	0.63683796
наскоро_ADV	0.636862626
пикник_NOUN	0.637046307
запыхаться_VERB	0.637346939
устилать_VERB	0.637467247
трактир_NOUN	0.637635841
памятный_ADJ	0.637715299
пароль_NOUN	0.637762335
уборка_NOUN	0.637836729
наноситься_VERB	0.637976818
антиобледенение_NOUN	0.638032415
косить_VERB	0.638198974
втаскивать_VERB	0.638284882
стойло_NOUN	0.638507181
перекидывать_VERB	0.638762451
бомж_NOUN	0.638773791
трепещущий_ADJ	0.638822063
вырезка_NOUN	0.638923203
станцевать_VERB	0.639065784
клок_NOUN	0.63933667
надгробный_ADJ	0.640021024
подмываться_VERB	0.640153506
обнимка_NOUN	0.640872042
лесовоз_NOUN	0.640928584
скорлупа_NOUN	0.641229032
прямоугольный_ADJ	0.641325952
пламень_NOUN	0.641416813
плоский_ADJ	0.641476497
лен_NOUN	0.642101739
корочка_NOUN	0.642200459
летчик_NOUN	0.642833377
змей_NOUN	0.643040253
финик_NOUN	0.643817142
скомандовать_VERB	0.644295976
выбрасывать_VERB	0.64450541
мерный_ADJ	0.644689089
учебник_NOUN	0.644694865
исцарапывать_VERB	0.64534763
кидать_VERB	0.645783624
карачки_NOUN	0.645788058
укроп_NOUN	0.646118621
пронзительный_ADJ	0.64613819
изображение_NOUN	0.64662321
засоряться_VERB	0.64669881
дайвер_NOUN	0.646754306
треугольник_NOUN	0.646855192
окрасочный_ADJ	0.64757034
листва_NOUN	0.647721707
железобетонный_ADJ	0.647767993
долбить_VERB	0.648441821
репетировать_VERB	0.648732387
жаропонижающий_ADJ	0.648916928
разделитель_NOUN	0.649141602
ерошить_VERB	0.649305093
юлька_NOUN	0.649336684
отскочить_VERB	0.649736175
свирепо_ADV	0.649869595
мода_NOUN	0.650098492
лыжный_ADJ	0.650167038
носить_VERB	0.650205053
побледнеть_VERB	0.65020987
глядеть_VERB	0.650232095
барин_NOUN	0.650343601
терминатор_NOUN	0.650643525
отскакивать_VERB	0.650979097
жесть_NOUN	0.651001377
раздвигаться_VERB	0.651116142
боевой_ADJ	0.651617557
нарцисс_NOUN	0.652077636
ронять_VERB	0.652362996
упор_NOUN	0.652783665
ужин_NOUN	0.652875689
потоковый_ADJ	0.652881217
плескаться_VERB	0.65290245
кучка_NOUN	0.653062929
прохвост_NOUN	0.653196402
хна_NOUN	0.653212457
сушить_VERB	0.653216616
оглушать_VERB	0.65371525
фанерный_ADJ	0.653966848
автомашина_NOUN	0.65410453
верблюд_NOUN	0.654285735
процессия_NOUN	0.654435237
радист_NOUN	0.654694836
люголь_NOUN	0.655128818
пиломатериал_NOUN	0.655153061
велено_ADV	0.655464032
колоть_VERB	0.655584616
гореть_VERB	0.655911708
выкидывать_VERB	0.656598237
косой_ADJ	0.657054777
педикюр_NOUN	0.657214891
алмазный_ADJ	0.657218627
гбо_NOUN	0.657419607
ауди_NOUN	0.657886016
свернутый_ADJ	0.65798221
сжимать_VERB	0.658069919
вешать_VERB	0.658123858
цементно-песчаный_ADJ	0.658315237
встряхивать_VERB	0.658760861
спутница_NOUN	0.658883356
артистка_NOUN	0.659505297
рябина_NOUN	0.659707747
тифлинг_NOUN	0.659758866
разогреваться_VERB	0.660169063
грозно_ADV	0.660360131
благоухать_VERB	0.660617205
скала_NOUN	0.660620769
обнимать_VERB	0.660701916
стретчинг_NOUN	0.66078513
варя_NOUN	0.660842433
имбирный_ADJ	0.661574291
застонать_VERB	0.661648078
лоза_NOUN	0.661812527
текстовый_ADJ	0.661841553
контузить_VERB	0.66195527
корабль_NOUN	0.662244706
двухметровый_ADJ	0.662552342
бычок_NOUN	0.662755629
говядина_NOUN	0.662788593
ирис_NOUN	0.662815457
пользовательский_ADJ	0.663209578
ворочаться_VERB	0.66338985
стих_NOUN	0.663439551
козочка_NOUN	0.6636187
фото_NOUN	0.663767657
доченька_NOUN	0.663813501
локтевой_ADJ	0.664466451
насилу_ADV	0.664734644
мальчишка_NOUN	0.665061983
ролл_NOUN	0.665433746
гитлеровец_NOUN	0.665562786
траумель_NOUN	0.666214541
капать_VERB	0.666263853
федя_NOUN	0.666786987
учтивый_ADJ	0.667584352
трехметровый_ADJ	0.667909426
мазнуть_VERB	0.667909803
вертикально_ADV	0.668395082
поджинать_VERB	0.668780028
вьетконговец_NOUN	0.669144472
фигурный_ADJ	0.669169172
танцевальный_ADJ	0.669439068
аппарат_NOUN	0.669883744
газоблок_NOUN	0.670671536
шоколадный_ADJ	0.670703502
ковать_VERB	0.671900524
весы_NOUN	0.67203699
обрезок_NOUN	0.672331251
звенеть_VERB	0.672610527
свистеть_VERB	0.672866839
потрескивать_VERB	0.672958999
вразвалочку_ADV	0.673141879
подруга_NOUN	0.673499893
молоко_NOUN	0.673516077
денежка_NOUN	0.673789418
рвануться_VERB	0.674035005
перелагать_VERB	0.674754703
обледеневать_VERB	0.675014458
крейсер_NOUN	0.67518561
тайник_NOUN	0.675306376
размягчаться_VERB	0.675443866
неон_NOUN	0.675581807
жучок_NOUN	0.675601825
редиска_NOUN	0.676011052
махнуть_VERB	0.676011249
лаконичный_ADJ	0.676040135
вытянутый_ADJ	0.676332076
протечка_NOUN	0.676973697
придворный_NOUN	0.677232223
пушок_NOUN	0.677440408
висячий_ADJ	0.677473973
подползать_VERB	0.678195552
осел_NOUN	0.678703119
несвежий_ADJ	0.678704809
отдышаться_VERB	0.679122443
забава_NOUN	0.679408938
кинофильм_NOUN	0.679469194
мент_NOUN	0.679940236
надувать_VERB	0.680538398
мультик_NOUN	0.680550968
доширак_NOUN	0.680776612
копилка_NOUN	0.680817959
молча_ADV	0.680824962
модель_NOUN	0.680894382
тираж_NOUN	0.680953542
закинуть_VERB	0.681072563
вентиляция_NOUN	0.681166085
раскрой_NOUN	0.681669227
толщина_NOUN	0.682039363
макет_NOUN	0.682049725
опт_NOUN	0.682413985
юрка_NOUN	0.682720918
молотить_VERB	0.683218293
гурьба_NOUN	0.683273824
леди_NOUN	0.683433292
мандарин_NOUN	0.683606774
рихтовать_VERB	0.684060957
ухватывать_VERB	0.684109073
смываться_VERB	0.684554138
кроссовер_NOUN	0.684913037
звонко_ADV	0.685275235
кпд_NOUN	0.685353957
замысловатый_ADJ	0.685462977
конский_ADJ	0.685547344
отвага_NOUN	0.685787458
головоломка_NOUN	0.686428121
укатывать_VERB	0.686746669
носовой_ADJ	0.686746887
сочинять_VERB	0.686855923
начертать_VERB	0.687077851
терминал_NOUN	0.687208957
мишень_NOUN	0.687443909
грунтовка_NOUN	0.687541968
арлекин_NOUN	0.688012814
схемка_NOUN	0.688142311
ручной_ADJ	0.688900153
охальник_NOUN	0.689125982
жонглер_NOUN	0.689297845
взбираться_VERB	0.689551249
расплыться_VERB	0.690767438
массажный_ADJ	0.69089186
потащить_VERB	0.690924029
сгорание_NOUN	0.691010586
молочко_NOUN	0.691089904
турбоустановка_NOUN	0.691844331
межзубный_ADJ	0.692327242
синенький_ADJ	0.69239268
мертвец_NOUN	0.69252501
трапеза_NOUN	0.692920907
фронтмен_NOUN	0.692985826
аська_NOUN	0.693103177
бильярд_NOUN	0.693160052
пастушеский_ADJ	0.693254526
слизняк_NOUN	0.693331375
медный_ADJ	0.693394577
запечатлевать_VERB	0.693572304
взвизгивать_VERB	0.693775301
необрезный_ADJ	0.694982053
патч_NOUN	0.695462032
сустав_NOUN	0.696345694
монах_NOUN	0.696566785
задирать_VERB	0.696698832
причудливый_ADJ	0.696739947
крахмал_NOUN	0.696941153
кузня_NOUN	0.696975172
копошиться_VERB	0.698031638
бок_NOUN	0.698269456
скалить_VERB	0.69832685
велеть_VERB	0.699314118
молоденький_ADJ	0.6995518
выкладывать_VERB	0.699677866
медикамент_NOUN	0.699760124
функционал_NOUN	0.699831137
пищать_VERB	0.699900354
вкусненький_ADJ	0.700408875
туда-сюда_ADV	0.700956045
могильный_ADJ	0.701208235
чаепитие_NOUN	0.701660724
дерн_NOUN	0.701830793
супрастин_NOUN	0.702538535
колючий_ADJ	0.7027301
складывать_VERB	0.70369482
рота_NOUN	0.704059957
петруха_NOUN	0.704083924
отшатываться_VERB	0.70441002
поспешно_ADV	0.704529813
сподручный_ADJ	0.704626962
морщинистый_ADJ	0.704631673
бабка_NOUN	0.705172519
персик_NOUN	0.705949515
осекаться_VERB	0.706280238
спасательный_ADJ	0.7069926
бабушкин_ADJ	0.707333938
нажимать_VERB	0.707454846
облеплять_VERB	0.708336889
взметываться_VERB	0.708750627
лоджия_NOUN	0.708982315
каменный_ADJ	0.709213961
банан_NOUN	0.709264252
ратрак_NOUN	0.70930944
откалывать_VERB	0.709566281
шофар_NOUN	0.709776793
фокусник_NOUN	0.709832507
просыхать_VERB	0.709967414
отчищать_VERB	0.710055158
наклонный_ADJ	0.710077352
письмо_NOUN	0.71011178
поганец_NOUN	0.711150752
ларек_NOUN	0.711499188
мох_NOUN	0.711557219
топтать_VERB	0.711765739
полиуретановый_ADJ	0.712110725
факс_NOUN	0.712192843
ухо_NOUN	0.712378154
прилавок_NOUN	0.713337371
атлетика_NOUN	0.713424414
авокадо_NOUN	0.713878352
дыня_NOUN	0.714172212
бездымный_ADJ	0.714267957
слега_NOUN	0.714673228
олений_ADJ	0.714719171
занавес_NOUN	0.71475978
завидеть_VERB	0.714909538
ранить_VERB	0.715668296
акробатика_NOUN	0.715803353
песок_NOUN	0.716114327
забавный_ADJ	0.716398159
соль_NOUN	0.716541121
метать_VERB	0.716695197
покачивать_VERB	0.716847183
сфотографировать_VERB	0.716985132
заскрипеть_VERB	0.716990675
степаныч_NOUN	0.717693901
кокос_NOUN	0.717865589
валять_VERB	0.718281541
боярин_NOUN	0.718469821
степняк_NOUN	0.718524366
соня_NOUN	0.718700258
помять_VERB	0.718904708
пляска_NOUN	0.719185136
официантка_NOUN	0.719339575
откусывать_VERB	0.719604353
закапывать_VERB	0.719822311
пикировщик_NOUN	0.720145755
витаминка_NOUN	0.720583276
уронить_VERB	0.720775601
замертво_ADV	0.721086408
пасть_NOUN	0.721547627
подлодка_NOUN	0.721922578
экранировать_VERB	0.722672746
кувыркаться_VERB	0.723083909
плэн_NOUN	0.723188536
наготове_ADV	0.723263707
обжигать_VERB	0.723286631
шаблон_NOUN	0.723691693
десантный_ADJ	0.723773146
личико_NOUN	0.724158963
поверхность_NOUN	0.724577098
тетушка_NOUN	0.724667258
увлажнять_VERB	0.72483333
русалка_NOUN	0.725029382
портрет_NOUN	0.725475859
рентгеновский_ADJ	0.725489167
дергать_VERB	0.725567366
песнь_NOUN	0.725804991
закричать_VERB	0.726412303
темница_NOUN	0.726669089
пропеть_VERB	0.726897709
чмо_NOUN	0.727363483
бедняжка_NOUN	0.727596477
эльф_NOUN	0.72759738
харчи_NOUN	0.727846807
красочный_ADJ	0.728177665
флаг_NOUN	0.728606598
багряный_ADJ	0.728849158
выпрямлять_VERB	0.728896182
дальность_NOUN	0.729634478
пидор_NOUN	0.729695351
батюшка_NOUN	0.730078412
звон_NOUN	0.730317551
стерильно_ADV	0.730543741
отмачивать_VERB	0.730628026
брызгать_VERB	0.730722663
псарь_NOUN	0.731071291
жандарм_NOUN	0.731308864
зеркальный_ADJ	0.731384795
повесить_VERB	0.732139688
герб_NOUN	0.732170735
мука_NOUN	0.732229671
смазочный_ADJ	0.733265713
пво_NOUN	0.733406026
грузить_VERB	0.733578844
бражка_NOUN	0.733650002
эпоксидный_ADJ	0.733683254
ребеночек_NOUN	0.733873882
новогодний_ADJ	0.734386575
ракетный_ADJ	0.734537706
ступать_VERB	0.734614443
бардовская_NOUN	0.734633861
скачивание_NOUN	0.735418078
золотой_ADJ	0.735517668
стеклообои_NOUN	0.735719743
роскошно_ADV	0.736591137
пейнтбол_NOUN	0.736782702
топотать_VERB	0.737432349
пахарь_NOUN	0.737600953
встрепенуться_VERB	0.737833583
дворянин_NOUN	0.737877803
тотчас_ADV	0.738065952
месиво_NOUN	0.738270648
сорбет_NOUN	0.738748265
пахать_VERB	0.738845825
промысловик_NOUN	0.739141241
ослепительный_ADJ	0.739455653
натяжной_ADJ	0.73969137
энергопотребление_NOUN	0.739796909
казачка_NOUN	0.739817408
выругаться_VERB	0.740501415
буйвол_NOUN	0.741068667
мощность_NOUN	0.741100787
рукопись_NOUN	0.742218305
котельный_ADJ	0.742464917
календула_NOUN	0.742550479
вкусный_ADJ	0.742941624
теннисный_ADJ	0.743007114
седалище_NOUN	0.743222823
шик_NOUN	0.743947638
клин_NOUN	0.743955933
светофор_NOUN	0.743979731
комнатенка_NOUN	0.74408526
бейсбол_NOUN	0.74418152
путы_NOUN	0.744414826
досуха_ADV	0.745456501
причесанный_ADJ	0.745787497
травка_NOUN	0.745910113
огонь_NOUN	0.746140841
помочь_NOUN	0.746200265
хвоинка_NOUN	0.746972131
ленка_NOUN	0.747211552
околица_NOUN	0.74722239
термоизоляция_NOUN	0.747357655
шлепнуть_VERB	0.747398887
морс_NOUN	0.747511366
утонченный_ADJ	0.74763612
актер_NOUN	0.747637784
опциональный_ADJ	0.747638797
мембрана_NOUN	0.74844423
кипеть_VERB	0.748572865
перекат_NOUN	0.749213026
посередине_ADV	0.749280734
легонечко_ADV	0.749424485
телепередача_NOUN	0.749531927
оранжевый_ADJ	0.749653511
твигги_NOUN	0.749822667
халупа_NOUN	0.749984142
бомбардировочный_ADJ	0.75039514
переснять_VERB	0.750590701
вискозиметр_NOUN	0.75068338
подсос_NOUN	0.750978684
хлипкий_ADJ	0.751001724
золушка_NOUN	0.751148306
врата_NOUN	0.75142072
укалываться_VERB	0.751438392
отстрелить_VERB	0.751581243
ржаной_ADJ	0.75181173
сыр_NOUN	0.751830059
заплаканный_ADJ	0.751981546
масляный_ADJ	0.752046482
вытаскивать_VERB	0.752085983
ягода_NOUN	0.752092067
дождевальный_ADJ	0.752535565
нитролак_NOUN	0.753103477
командир_NOUN	0.753510293
разведчик_NOUN	0.753774953
вызывающе_ADV	0.753914908
погасать_VERB	0.753957536
обломать_VERB	0.754008821
четырехугольный_ADJ	0.754273591
заливаться_VERB	0.754509872
высовываться_VERB	0.754511682
папоротник_NOUN	0.754761567
стерлядка_NOUN	0.755072232
энергосберегающий_ADJ	0.755240494
расправлять_VERB	0.755747129
горничная_NOUN	0.755894561
копченый_ADJ	0.757775269
ключ_NOUN	0.758036335
клоун_NOUN	0.758235377
битком_ADV	0.758506576
иссохший_ADJ	0.759213858
орудовать_VERB	0.759236222
мальчик_NOUN	0.759318688
взрываться_VERB	0.759325861
влажный_ADJ	0.759605928
говяжий_ADJ	0.760238365
грецкий_ADJ	0.760511047
эскиз_NOUN	0.761245401
снежок_NOUN	0.761258186
подмешать_VERB	0.761404199
хоровод_NOUN	0.76205786
мыльный_ADJ	0.762436914
прикуска_NOUN	0.763929698
ношпа_NOUN	0.763971857
покрасить_VERB	0.764282042
игруль_NOUN	0.764957841
пенобетон_NOUN	0.765018777
тюремщик_NOUN	0.765218207
самооборона_NOUN	0.765921944
обвертка_NOUN	0.765997568
дсп_NOUN	0.766801543
картофель_NOUN	0.767561703
камыш_NOUN	0.767610654
изна_NOUN	0.767758587
дернуться_VERB	0.768201593
вспышка_NOUN	0.768325763
раздевалка_NOUN	0.76840505
прослушивание_NOUN	0.76868378
траншея_NOUN	0.768927796
золото_NOUN	0.769155889
свич_NOUN	0.769598338
пилюля_NOUN	0.76986396
белочка_NOUN	0.770488527
живот_NOUN	0.770558949
колыхаться_VERB	0.770671646
парень_NOUN	0.770676783
обыкновенно_ADV	0.771252671
синеватый_ADJ	0.771592124
четырехгранный_ADJ	0.772326154
симпатичный_ADJ	0.772539726
спотыкаться_VERB	0.772591189
диверсант_NOUN	0.772609424
дядечка_NOUN	0.773010233
эффектный_ADJ	0.773878445
лимузин_NOUN	0.774111123
клецка_NOUN	0.775167472
столб_NOUN	0.775255209
пион_NOUN	0.775593221
лачуга_NOUN	0.775778951
пополам_ADV	0.776781913
навозный_ADJ	0.776860548
пряность_NOUN	0.777623153
боец_NOUN	0.777782731
изящно_ADV	0.777995336
бурт_NOUN	0.778231389
пляжный_ADJ	0.778449647
вычислительный_ADJ	0.778512294
бальзам_NOUN	0.778935188
жемчужина_NOUN	0.779510943
перелезать_VERB	0.77986404
надзиратель_NOUN	0.780233117
грейпфрут_NOUN	0.780458297
ритмика_NOUN	0.780556353
завывание_NOUN	0.781287584
сирена_NOUN	0.781369426
выпаивать_VERB	0.781610166
зашипеть_VERB	0.781676694
