	Class	sentID	sent
222	0	жонглировать#223	Все ученики играют на флейте , поют , жонглируют , умеют вязать и шить .
223	0	жонглировать#224	Первое , что сделал защитник - начал жонглировать мячом , выполнив просьбу подбадривающих его зрителей .
224	0	жонглировать#225	Я вот жонглировать умею - детям в садике безумно нравилось .
225	0	жонглировать#226	Вот в цирковом искусстве без самоконтроля ничего не выйдет , без уравновешенности ты не пройдешь по канату , не сможешь жонглировать несколькими предметами .
226	0	жонглировать#227	На острие ножа он не только удерживает бокалы , выставленные друг на друга рядами , бутылки , стоящие на шарике , положенном на нож , но и жонглирует ими !
227	0	жонглировать#228	Если ты залпом можешь выпить чашку горячего чая или жонглировать тарелками не руками , а ногами - милости просим .
228	0	жонглировать#229	Чарли ездил на велосипеде , жонглировал всякими штуками , строил рожи и думал про себя : « Какого лешего забрался я из своих джунглей в эту даль , где вместо бананов бомбежки ! »
229	0	жонглировать#230	Мария Токмачева жонглирует сразу несколькими предметами !
230	0	жонглировать#231	В качестве одного из побочных , но очень впечатляющих результатов можно привести следующий факт : в первые же полдня все участники тренинга начали жонглировать тремя мячами , а к концу тренинга многие овладели этим искусством вполне профессионально , освоив различные виды жонглирования .
231	0	жонглировать#232	Умел свистеть по-птичьи и жонглировать мячиками .
232	0	жонглировать#233	А потому они выжидающе глазели на меня , словно я вот-вот примусь жонглировать , или отбивать чечетку , или затяну блюзовую балладу .
233	0	жонглировать#234	Грузинский артист падал на колени , жонглировал микрофонной стойкой , дирижировал оркестром , организовал перекличку с залом - в общем , вел себя , будто какой-нибудь Мик Джаггер .
234	0	жонглировать#235	На проволоке не ходил , не жонглировал , на руках не стоял , не прыгал ...
235	0	жонглировать#236	Хорошо жонглирую до пяти предметов , немного гитара .
236	0	жонглировать#237	Еще в одном « аттракционе » Адольф жонглирует горящими факелами , раскачиваясь на груде бочек с порохом .
237	0	жонглировать#238	Они смогут переодеться в веселые клоунские костюмы и в меру своих возможностей устроить настоящее цирковое представление : показывать фокусы , жонглировать , шутить .
238	0	жонглировать#239	Наша задача заключается в том , чтобы , разъезжая на скейте , подбрасывать фрукты , которые подкидывает нам Рыжик , сидящий на жердочке и жонглирующий там съестными припасами .
239	0	жонглировать#240	Новоявленная циркачка не отчаивалась - с энтузиазмом жонглировала и ходила по проволоке .
240	0	жонглировать#241	И этот небольшой футболист , с длинной спиной и короткими ногами , с сильной грудью , эта « душа команды » , великолепный дирижер своего ансамбля , Вальдир Перейра , по кличке Диди , совсем уже вразвалочку направился к середине поля , жонглируя мячом на ходу , перебрасывая его с руки на руку .
241	0	жонглировать#242	Горячие сеньоры из теплых стран с удовольствием жонглировали мячом , проделывая с ним порой немыслимые трюки .
242	0	жонглировать#243	Пели , глотали шпаги , жонглировали факелами , проваливались в никуда и появлялись из ниоткуда ...
243	0	жонглировать#244	14 ' Робиньо красиво жонглировал мячом до тех пор , пока его не обломал линейный арбитр .
244	0	жонглировать#245	Обычно эти специалисты умеют практически всё : показывать различные фокусы , смешить детей , жонглировать разными предметами и танцевать .
245	0	жонглировать#246	В общем , ведите себя как жонглер , научитесь виртуозно жонглировать одним предметом , и постепенно добавляйте новые .
246	0	жонглировать#247	Сегодня девушка работает аж в нескольких цирковых жанрах - гимнасткой на бамбуке и кольцах , блестяще жонглирует , одновременно танцуя степ .
247	0	жонглировать#248	Ты сможешь проехать на мотоцикле по канату , пробуешь жонглировать шарами и полетать на красочные воздушных шарах .
248	0	жонглировать#249	Сегодня недостаточно только жонглировать или ходить по канату , артисту необходимо создать и раскрыть некий художественный образ , а это уже серьезная режиссерская задача .
249	0	жонглировать#250	Жонглировал мячом , играл на бильярде .
250	0	жонглировать#251	Во время таких соревнований наездник должен был выполнять еще несколько заданий , например : метать в цель дротики , вести мяч или даже жонглировать зажженными факелами .
251	0	жонглировать#252	Мужчины и женщины делали нечто умопомрачительное : выдували огонь , жонглировали " огненными пальцами ". Алые языки пламени околдовывали , придавая некую таинственность .
252	0	жонглировать#253	Попробуйте жонглировать двумя мячами .
253	0	жонглировать#254	Далее можно учиться жонглировать двумя маленькими мячами , сначала одной , затем другой рукой .
254	0	жонглировать#255	Львиная его грива рассыпалась по алому военному кафтану , а сам он , забавляясь , небрежно жонглировал огромной палицей .
255	0	жонглировать#256	И , наконец , когда на поставленные один на один валики и наложенную на них дощечку ловко вскакивает молодой человек , да еще и начинает с непостижимой быстротой жонглировать мячами - невольно вырывается восклицание - догадка : « Да это же настоящий цирк ! »
256	0	жонглировать#257	Он запросто клал на лопатки мастеров ушу , первым пробегал кросс ( хотя много курил ) , жонглировал , умело крутил ножички .
257	0	жонглировать#258	Второй же , наконец , прекратил созерцать ноги Мэри и стал жонглировать тремя камешками .
258	0	жонглировать#259	Красавица умеет ходить по канату и даже жонглировать !
259	0	жонглировать#260	- коварно предположил четверть - эльф , между делом принимаясь жонглировать тремя печеньями .
260	0	жонглировать#261	Знаете , ходил по проволоке , жонглируя тарелочками или шариками .
261	0	жонглировать#262	Шарики - то по сути одинаковые , но один жонглер жонглирует хорошо , другой - неважно , а у третьего и вовсе все из рук вон плохо .
262	0	жонглировать#263	Он уже тогда жонглировал пятью крупными мячами - сложный трюк , чтобы его вынести на сцену , требуется не менее трех лет репетиций .
263	0	жонглировать#264	Так вот он для начала порекомендовал Амарантову... забыть о его пяти мячах и начать работать с более простым реквизитом - жонглировать тремя булавами , бросать три маленьких мячика , и я помню , как был недоволен Амарантов .
264	0	жонглировать#265	Скаля желтые зубы , обезьянка ловко жонглировала яблоками и бананами .
265	0	жонглировать#266	Потом , не переставая жонглировать , принялась откусывать то от одного , то от другого яблока , при этом умудряясь ногами сдирать шкурки с бананов и запихивать очищенные бананы в рот .
266	0	жонглировать#267	Рядом с ней на палубе оказалась обезьянка , которая жонглировала на сцене фруктами .
267	0	жонглировать#268	Ради этого я выучилась жонглировать одновременно двадцатью предметами .
268	0	жонглировать#269	Они танцевали , жонглировали и катались на роликах , при этом превосходно исполняя свои вокальные партии .
269	0	жонглировать#270	И если девочки охотно жонглируют мячами , мальчикам больше интересны мячи , играя с которыми , они идентифицируют себя с футболистами или баскетболистами .
270	0	жонглировать#271	Выпив , начинал жонглировать бутылками , петь песни .
271	0	жонглировать#272	На парижской Олимпиаде 1924 года , например , в матче со сборной Югославии пронес мяч , жонглируя головой , через половину поля , ни разу не уронив его на землю .
272	0	жонглировать#273	Мяч у Буру , он ждет жонглируя , прикрывая мяч от двух соперников , когда Андре займет место перед воротами .
273	0	жонглировать#274	А если учесть , что в танце нужно обязательно жонглировать “ Дзэни дайко ” ( музыкальными инструментами в виде полых стеблей бамбука наполненных монетками ) , масса положительных эмоций зрителям наверняка обеспечена .
274	0	жонглировать#275	Комедию Райана Джонсона “ Братья Блум ” можно сравнить с цирковым трюком , исполнители которого жонглируют на велосипеде .
275	0	жонглировать#276	Они в самом деле работают с огнем , устраивают фейерверки , жонглируют факелами и никак не соответствуют правилам противопожарной безопасности .
276	0	жонглировать#277	Роднит больничного клоуна с его манежным собратом умение жонглировать и делать фокусы .
277	0	жонглировать#278	В ходе приготовления повар умудряется не только добиваться необходимого качества блюд , но и жонглировать приборами и продуктами , превращая посещение этого ресторана в настоящее шоу .
278	0	жонглировать#279	Прислуживал студентам отрок лет двенадцати ‑ тринадцати , который звонко пел , ударяя в такт кастаньетами , прыгал , жонглировал , выделывал разные фокусы ловкости .
279	0	жонглировать#280	Хочу научится жонглировать факелами .
280	0	жонглировать#281	Он играл на волынке , жонглировал , скакал верхом и мог выпить больше , чем все Винчи , Ботли и половина Харло .
281	0	жонглировать#282	Жонглер виртуозно подбрасывал в воздух трости , девушка - змея показала , каким гибким может быть человеческое тело , а представители редкого жанра « антипод » удивили зрителей умением жонглировать различными цирковыми атрибутами с помощью одних только ног .
282	0	жонглировать#283	Жонглировать ногами крайне сложно , вдвойне сложно работать с такими неустойчивыми предметами , как легкий зонтик .
283	0	жонглировать#284	Как вы , наверное , уже заметили , жонглируя , трудно думать о чем-то постороннем .
284	0	жонглировать#285	Например , вы научились быть уравновешенными , прилагать адекватное усилие и концентрироваться , жонглируя одним или двумя мячами , но что произойдет , когда вы возьмете три , четыре , пять мячей ?
285	0	жонглировать#286	А что , если придется жонглировать кинжалами или горящими факелами ?
286	0	жонглировать#287	В граммофоне лопается пружина , раскрываются створки , и вот уже симпатичные девушки , словно извлеченные памятью старика аппарата из первых десятилетий нашего века , под незатейливую песенку танцуют чарльстон и одновременно жонглируют котелками .
287	0	жонглировать#288	Пройдет акробат , тренированный канатоходец – свободно , легко , при этом еще жонглируя – жонглирование и помогает …
288	0	жонглировать#289	Зрелище было рассчитано на любителей экстрима : артисты , одетые словно для кинопроб четвертого « Безумного Макса » , жонглировали бензопилой , прикрепляли к половым органам чуть ли не целые заводские станки и носились на грохочущих мотоциклах , при этом вытворяя нечто невероятное с ножами и горящими факелами .
289	0	жонглировать#290	Под аккомпанемент могут спеть , лихо играют в футбол , бейсбол , баскетбол , катают собак на плотиках , жонглируют и перебрасываются мячами и т.д .
290	0	жонглировать#291	Потом начинают принимать посильное участие в закулисной жизни : кто-то прыгает на батуте , кто-то тренирует гибкость , учится жонглировать или помогает взрослым ухаживать за животными .
291	0	жонглировать#292	Например есть помощь в борьбе с курением , есть урок в приготовлении суши , можно научиться жонглировать или играть на гитаре , сайт может помочь даже научиться играть в большой теннис !
292	0	жонглировать#293	Мин азартно щёлкнул пальцами над головой и начал жонглировать гранатами .
293	0	жонглировать#294	Эдгар – универсал : ездит на моноцикле , жонглирует , выступает на лестнице .
294	0	жонглировать#295	Кроме этого попугаи любят прокатиться с ветерком на велосипеде , танцевать , играть в баскетбол , кататься с горки на скейте и жонглировать лежа на спине .
295	0	жонглировать#296	Не нужно делать изюминкой своего выступления танго , если раньше вы никогда не танцевали , не нужно показывать фокусы с апельсинами , если вы никогда и ничем не пробовали жонглировать .
296	0	жонглировать#297	Еще я умею жонглировать .
297	0	жонглировать#298	Зато я жонглирую разноцветными погремушками , бананами , туфельками , чашками , медвежатами и зонтиками .
298	0	жонглировать#299	Что же , давайте попросим музыкантов симфонического оркестра вместо фраков выйти в купальных костюмах , а в перерывах между партиями жонглировать мячиками .
299	0	жонглировать#300	Звучат ритмы гор. участники одноимённого ансамбля демонстрируют : на барабанах можно не только играть , им можно жонглировать .
300	0	жонглировать#301	Крауч уверяет , что может жонглировать теннисным мячом не хуже Маррея .
301	0	жонглировать#302	Продавцы этого универсального коричневого напитка протискиваются между пешеходами с жестяными ведрами , полными бутылок и льда , жонглируя запотевшими стаканами .
302	0	жонглировать#303	На следующий день Вячеслав порадовал японских детей своим представлением : жонглировал зонтиками , мячами и шляпами , катал на плечах , восседая на своем моноцикле .
303	0	жонглировать#304	АЛЕКСАНДР РЕВВА : жонглируя мячом , рассказал два скабрезных анекдота .
304	0	жонглировать#305	Бармен под музыку жонглирует бутылками , шейкерами , салфетками , стаканами , параллельно флиртуя с публикой и смешивая напитки .
305	0	жонглировать#306	Туляк Сергей Прокопец жонглирует сразу четырьмя бутылками , в перерывах между хореографическими па составляет сложный алкогольный букет в блендере , добавляет горсть свежей клубники , все это перемешивает .
306	0	жонглировать#307	Умею жонглировать , фехтовать , танцевать мазурку и еще много того , что совершенно не нужно для создания хороших сайтов .
307	0	жонглировать#308	В мае этого года на Красной площади его поставил Виктор Царев , он дольше всех в мире жонглировал сразу четырьмя мячами .
308	0	жонглировать#309	- А ты способный , - сыронизировал Николай Епифанович и принялся безупречно жонглировать тарелками .
309	0	жонглировать#310	Во время представления дети учатся жонглировать , танцуют , поют , делают поделки своими руками , отгадывают видео загадки .
310	0	жонглировать#311	То морковками жонглировать начнет , то яблоками , апельсинами .
311	0	жонглировать#312	По правилам игры он не должен был касаться пола , игроки должны были пасовать мяч и жонглировать им ногами .
312	0	жонглировать#313	Если вы не будете их САМИ поднимать / опускать / держать / жонглировать , а будете только смотреть или слушать как это делает кто-то другой – мышцы будут расти не у Вас .
313	0	жонглировать#314	Огненное шоу , устроенное « Яварыной » , где ее участники жонглировали огненными факелами , « дышали » огнем и танцевали с горящими веерами , увлекло всех без исключения участников и гостей фестиваля реконструкции .
314	0	жонглировать#315	Человек же , будучи размером с муравья , мог бы запросто делать стойку на мизинце любой руки или ноги и жонглировать такими же своими товарищами – мышечная масса у нас составляет гораздо больше процентов от веса тела , чем у насекомых .
315	0	жонглировать#316	Заключается в том , чтоб как можно больше раз по жонглировать теннисным мячиком .
316	0	жонглировать#317	Валентина Ивановна и сейчас неплохо жонглирует , и вот уже вместе – 25 лет .
317	0	жонглировать#318	Зал с замиранием сердца следил , как Айдамир жонглировал лесенкой , на верху которой , словно стойкий оловянный солдатик , стоял его четырехлетний сынишка .
318	0	жонглировать#319	Матросы сбивали стрелами пламя светильников , метали копья , жонглировали мечами и кинжалами .
319	0	жонглировать#320	Особенно понравился номер , где двое парней жонглировали не мячами , а апельсинами .
320	0	жонглировать#321	Чтобы жонглировать бумерангами , Вы должны иметь два бумеранга .
321	0	жонглировать#322	В праздновании запланирован ряд мероприятий : Более двухсот человек ( ветераны , юниоры , дети ) одновременно будут жонглировать мячом , проводить эстафету , бить по воротам и пр .
322	0	жонглировать#323	Востребовано умение жонглировать одновременно тремя предметами .
323	0	жонглировать#324	Бармены не только с легкостью жонглируют бутылками спиртных напитков , но и дополняют свое мастерство акробатикой , танцами , факир - шоу и элементами пиротехники .
324	0	жонглировать#325	Все пьют , танцуют , Шарлотта жонглирует , из-за сползающегося занавеса доносится вопль Пети Трофимова : « Здравствуй , новая жизнь ! »
325	0	жонглировать#326	Как она может жонглировать мячом !
326	0	жонглировать#327	Во время антракта по сцене ходили девушки в белье , рекламируя бутик , название которого мне не удалось запомнить , затем на сцене появился бармен , который искусно жонглировал бутылками и срывал после каждого броска большое количество аплодисментов .
327	0	жонглировать#328	Жонглировать бутылками , выстраивать многометровые пирамиды из фужеров и готовить коктейли - гиганты .
328	0	жонглировать#329	Поэтому даже если вы научились просто , просто каким-то , с точки зрения современного общества , бесполезным вещам , например , жонглировать .
329	0	жонглировать#330	Вот вам секрет , почему в одиннадцать - двенадцать вы научились жонглировать .
330	0	жонглировать#331	Моя жена умеет жонглировать !
331	0	жонглировать#332	Вы вынуждены буквально жонглировать многими шариками сразу , и иногда теряете контроль над одним из них .
332	0	жонглировать#333	Пока не было работы , жонглировал .
333	0	жонглировать#334	А веселиться от души им помогали клоуны Кристианета , Андрюня , Майкл и Аннета , которые учили ребят жонглировать и даже устроили небольшое цирковое представление .
334	0	жонглировать#335	Как в цирке - один лучше жонглирует , второй - тяжести поднимает ...
335	0	жонглировать#336	На сцене городского Дворца культуры почти пять часов пели , танцевали , жонглировали , срывали овации .
336	0	жонглировать#337	Посмотрев по MTV , как новомодный диск-жокей мастерски жонглирует винилом , ты достаёшь из сервиза подаренную тебе на 10 - летие свинью - копилку , возносишь над головой и …
337	0	жонглировать#338	Может дом построить , может научиться жонглировать молотком , а может проломить им голову кому-то .
338	0	жонглировать#339	Всем советуем попробовать жонглировать мячами , ведь это так весело , первая попытка может быть безуспешной , но потом все пойдет как по маслу !
339	0	жонглировать#340	Может быть поэтому , в этом городе всегда происходят странные вещи : оживают памятники , дворовые кошки жонглируют разноцветными мячами , а во время дождя грибы вырастают в человеческий рост и начинают разговаривать на своем языке , который понятен всем зрителям …
340	0	жонглировать#341	Пока ей удавалось жонглировать только шестью огненными шариками одновременно , и было очень трудно держать их под контролем и не обжечься .
341	0	жонглировать#342	Звери будут развлекать публику , жонглируя мячами , перелезая через различные препятствия , катаясь на шарах вверх головой .
342	0	жонглировать#343	Пел , танцевал , жонглировал , читал мысли на расстоянии , продавал галстуки , работал спасателем в Кони - Айленде .
343	0	жонглировать#344	Гол Сибири - совершенно дворовый , кто бы из классных команд позволил несколько секунд жонглировать мячом в своей штрафной и спокойно так ударить .
344	0	жонглировать#345	Вместе с мюзик-холлом , где он танцевал , пел , жонглировал и выступал в акробатических номерах , молодой человек в 1913 году приехал в сша , а через год начал работать у режиссера м .
345	0	жонглировать#346	Найдите человека , который умеет жонглировать , и попросите его научить всех сотрудников .
346	0	жонглировать#347	Наездники на скаку жонглируют оружием и оглушительно стреляют в воздух , как раз над лошадиным ухом .
347	0	жонглировать#348	Костюмированные фигуры : мальчишка – для газет жонглирует яблоками , полицейский обходит квартал , красотки с мальчишеской стрижкой танцуют чарльстон .
348	0	жонглировать#349	« Жонглируя » оладьями на сковородке ?
349	0	жонглировать#350	То есть повар , который готовит блюдо , разговаривает с гостями , жонглирует ножами , вилками , солонками , перечницами .
350	0	жонглировать#351	Или удерживая один мяч на шее , а другой вращая руками вокруг пояса , жонглируя третьим , совершить 5000 ударов за 39 минут 45 секунд .
351	0	жонглировать#352	Так , однажды московский виртуоз , одновременно жонглируя мячом , манипулируя тростью и читая стихи Александра Сергеевича Пушкина , обошел Тверской бульвар за 32 минуты и 27 секунд .
352	0	жонглировать#353	Мерлин Кадоган в течение 1 минуты 20 секунд на одном дыхании жонглировал 3 - мя предметами под водой .
353	0	жонглировать#354	А чем еще , как не старомодными шляпами , можно жонглировать в южном кафе - не булавами же .
354	0	жонглировать#355	Продолжая жонглировать , мулат по очереди осторожно бросал ножи в сторону .
355	0	жонглировать#356	Даже устрашающего вида панки , выпив бессчетное количество пива , не кидают в прохожих пустые бутылки , а начинают ловко ими жонглировать , вызывая аплодисменты радостной толпы .
356	0	жонглировать#357	Обливались из садового шланга , опрокидывали друг на друга ведра ледяной воды , танцевали под музыку индийского кинематографа , жонглировали разноцветными мячиками , ходили на руках , подтягивались на ветке березы и покрикивали .
357	0	жонглировать#358	Иными словами , постарайтесь не швыряться ножами и не жонглировать лезвиями .
358	0	жонглировать#359	Специально обученный паренек из маленького кусочка теста , как фокусник , делает трехметровую лапшу и крутит ее над своей головой , жонглирует , а ты следишь за этим шоу , как завороженный .
359	0	жонглировать#360	И с тех пор она никогда не покидает своего поста за плитой , где ловко жонглирует воками на открытой залу кухне , так как никому не может доверить эту « кухню момента » .
360	0	жонглировать#361	Нельзя научиться жонглировать , слушая лекции о цирковом искусстве , — надо жонглировать .
361	0	жонглировать#362	Вот силачи - бойны играют гирями , вот рискованно жонглируют булавами ловкие ребята в солдатских гимнастерках , танцуют на проволоке под " Смуглянку " храбрые парень с девушкой ...
362	0	жонглировать#363	Его участники могут организовать выездной бар на любом празднике , а также проводят обучающие курсы , где можно научиться смешивать коктейли и жонглировать бутылками .
363	0	жонглировать#364	Именно такое направление движения задает бармен бутылкам , которыми жонглирует .
364	0	жонглировать#365	Мало научиться жонглировать , важно подходить к делу творчески .
365	0	жонглировать#366	Один будет жонглировать бутылками , а другой улыбаться в бабочке .
366	0	жонглировать#367	- Я видел однажды , как бармен жонглировал шестью бутылками .
367	0	жонглировать#368	Кравчук расскажет басню и покажет как он жонглирует мячами .
368	0	жонглировать#369	Один ходит по проволоке , второй дышит огнем , третий жонглирует четырьмя бутылками – вот и все бар - шоу .
369	0	жонглировать#370	Количество предметов , которыми жонглирует артист , конечно , не беспредельно .
370	0	жонглировать#371	Кисс жонглирует восемью палочками , стоя на катушке , и вдобавок балансирует на лбу длинную трость с мячом на конце .
371	0	жонглировать#372	Свободно жонглирует Кисе и пятью палочками за спиной , повторяя прием до сорока раз , тогда как другие жонглеры ( два - три человека ) сумели освоить лишь выбрасывание пяти палочек за спиной .
372	0	жонглировать#373	Одним предметом не жонглируют .
373	0	жонглировать#374	Тем более сделать это не так сложно : « Тремя шариками можно научиться жонглировать за полчаса » , - рассказала Зап .
374	0	жонглировать#375	Артисты могут выступать на ходулях от 1 до 3 метров , совершая различные трюки , жонглировать и выдувать огонь .
375	0	жонглировать#376	Виртуоз и мастер " коктейльного " дела Илья , на глазах гостей , жонглируя бутылками , приготовил коктейль " Брачная ночь " , и угостил им молодоженов .
376	0	жонглировать#377	Например , один паренек получил в награду футбольный мяч , которым он долгое время жонглировал : ведущий конкурса насчитал 170 ударов !
377	0	жонглировать#378	За несколько секунд , быстро жонглируя мешочком с мыльной пеной , банщик покрывает ваше тело и лежак огромным мягким мыльным " покрывалом " .
378	0	жонглировать#379	Данные напитки подавались ловкими барменами , которые , в ходе вечера , представили зрелищное шоу , жонглируя бутылками и показывая фокусы с огнем .
379	0	жонглировать#380	Он смеется , жонглирует апельсинами .
380	0	жонглировать#381	Ребят развлекал совершенно очаровательный клоун , который жонглировал , показывал фокусы и раздавал конфеты .
381	0	жонглировать#382	Возможно , он к тому же умеет петь оперные арии и жонглировать апельсинами .
382	0	жонглировать#383	Не надо жонглировать тремя шарами сразу – ваша цель качество , а не количество .
383	0	жонглировать#384	Мать Мстислава Запашного – Лидия Карловна , дочь клоуна Мильтона , будучи пятнадцатилетней девочкой , лихо скакала на лошади , крутила сальто , жонглировала , играла на фортепиано .
384	0	жонглировать#385	Приглашенные артисты будут выдыхать огонь , жонглировать пламенеющими факелами .
385	0	жонглировать#386	Чарли пел , танцевал , жонглировал , делал акробатические номера .
386	0	жонглировать#387	Он носился из одного конца сцены в другой , запрыгивал на колонки , виртуозно жонглировал микрофонной стойкой и постоянно общался с публикой .
387	0	жонглировать#388	У него прекрасная профессиональная подготовка комического актера : с театральных подмостков он принес свободу движений и тонкую мимику , танцуя как Фред Астер , играя на рояле и жонглируя с кошачьей ловкостью .
388	0	жонглировать#389	Комбинационное жонглирование представляет собой умение жонглировать сложные ритмические рисунки .
389	0	жонглировать#390	Так , например , никого не оставило равнодушным шоу барменов клуба « Пульс » , которые на глазах у изумленной публики , жонглируя бутылками , приготовили изысканные коктейли .
390	0	жонглировать#391	И тогда в третий раз опустил руку в сумку и вытащил оттуда три шарика и начал жонглировать ими .
391	0	жонглировать#392	Патрик Демпси , будущая звезда популярного телесериала « Анатомия страсти » , научился жонглировать в весьма юном возрасте – будучи 12 - летним .
392	0	жонглировать#393	В отличие от других звезд , давно позабывших детские увлечения , Демпси активно эксплуатирует свой талант и по сию пору : в частности , умение жонглировать пригодилось актеру во время съемок романтической комедии « Друг невесты » .
